user_id,age_group,city,city_tier,kyc_status,account_age_days,linked_bank_count,avg_monthly_transactions,avg_transaction_value,preferred_app,preferred_device,user_loyalty_score,is_high_risk_user
USR01647,18-24,Mumbai,Tier 1,Verified,592,1,54,680.26,Paytm,Android,0.809,0
USR01648,25-34,Varanasi,Tier 3,Verified,891,1,17,123.48,PhonePe,Android,0.316,0
USR01649,35-44,Bengaluru,Tier 1,Not Verified,2188,4,35,1533.13,GPay,Android,0.998,0
USR01650,25-34,Delhi,Tier 1,Verified,515,1,58,1713.66,GPay,Android,0.932,0
USR01651,25-34,Nagpur,Tier 2,Verified,2211,1,17,325.6,GPay,iOS,0.437,0
USR01652,18-24,Warangal,Tier 3,Verified,1031,3,13,467.77,PhonePe,Android,0.787,0
USR01653,35-44,Chennai,Tier 1,Verified,638,1,36,439.02,GPay,Android,0.148,0
USR01654,35-44,Meerut,Tier 3,Verified,547,3,21,411.64,BHIM,Android,0.972,0
USR01655,35-44,Hyderabad,Tier 1,Verified,363,2,39,1391.95,WhatsApp Pay,Android,0.812,0
USR01656,35-44,Kanpur,Tier 2,Verified,2113,1,32,513.51,PhonePe,Android,0.894,0
USR01657,45-54,Kolkata,Tier 1,Verified,2072,2,41,827.19,PhonePe,Android,0.261,0
USR01658,35-44,Ahmedabad,Tier 1,Verified,2056,1,52,440.78,GPay,Android,0.623,0
USR01659,35-44,Mumbai,Tier 1,Verified,878,1,32,1428.01,GPay,Android,0.283,0
USR01660,55+,Patna,Tier 2,Verified,925,1,26,442.16,PhonePe,iOS,0.9,0
USR01661,45-54,Indore,Tier 2,Verified,1562,1,26,338.73,Paytm,Android,0.176,0
USR01662,35-44,Visakhapatnam,Tier 2,Verified,1850,2,31,929.45,Paytm,Android,0.307,1
USR01663,45-54,Coimbatore,Tier 2,Verified,1407,1,36,891.74,GPay,Android,0.521,0
USR01664,55+,Ahmedabad,Tier 1,Verified,1328,1,21,1593.06,GPay,Android,0.122,0
USR01665,18-24,Visakhapatnam,Tier 2,Verified,340,1,31,609.73,BHIM,Android,0.174,0
USR01666,18-24,Delhi,Tier 1,Verified,1162,3,45,915.52,Amazon Pay,Android,0.189,0
USR01667,25-34,Jaipur,Tier 2,Verified,2266,1,45,151.1,PhonePe,Android,0.277,0
USR01668,25-34,Visakhapatnam,Tier 2,Verified,1154,1,28,1134.79,PhonePe,iOS,0.644,0
USR01669,45-54,Meerut,Tier 3,Verified,2254,3,20,266.04,Paytm,Android,0.108,0
USR01670,18-24,Kolkata,Tier 1,Verified,1684,3,53,1097.49,Amazon Pay,Android,0.84,0
USR01671,25-34,Mumbai,Tier 1,Verified,1963,2,46,1385.07,Paytm,Android,0.99,0
USR01672,18-24,Pune,Tier 1,Verified,962,1,32,1294.75,Paytm,iOS,0.774,0
USR01673,35-44,Coimbatore,Tier 2,Verified,2434,2,40,816.32,WhatsApp Pay,Android,0.782,0
USR01674,18-24,Vadodara,Tier 2,Verified,1425,2,34,601.94,PhonePe,Android,0.382,0
USR01675,25-34,Pune,Tier 1,Verified,888,1,55,503.45,GPay,Android,0.868,1
USR01676,25-34,Guwahati,Tier 3,Verified,2395,3,24,676.7,PhonePe,Android,0.375,0
USR01677,35-44,Nashik,Tier 3,Verified,1482,1,18,186.07,GPay,Android,0.477,0
USR01678,25-34,Amritsar,Tier 3,Verified,2232,1,13,506.6,Paytm,iOS,0.628,0
USR01679,18-24,Jaipur,Tier 2,Verified,599,1,31,770.24,GPay,iOS,0.957,0
USR01680,35-44,Surat,Tier 2,Verified,2499,3,42,540.61,Paytm,Android,0.616,0
USR01681,45-54,Pune,Tier 1,Not Verified,866,3,44,431.48,GPay,iOS,0.157,0
USR01682,18-24,Vadodara,Tier 2,Not Verified,474,1,34,375.8,PhonePe,Android,0.966,0
USR01683,18-24,Chennai,Tier 1,Verified,411,1,31,923.23,GPay,Android,0.707,0
USR01684,35-44,Chandigarh,Tier 2,Verified,2031,1,22,558.89,Amazon Pay,iOS,0.279,0
USR01685,45-54,Patna,Tier 2,Verified,1192,1,32,1090.43,GPay,Android,0.362,0
USR01686,35-44,Ahmedabad,Tier 1,Verified,265,1,41,309.84,GPay,Android,0.11,0
USR01687,35-44,Varanasi,Tier 3,Verified,1712,1,15,1517.29,GPay,iOS,0.991,0
USR01688,18-24,Pune,Tier 1,Verified,1988,2,39,435.01,GPay,Android,0.45,0
USR01689,18-24,Hyderabad,Tier 1,Verified,562,3,39,1618.0,BHIM,Android,0.379,0
USR01690,18-24,Ahmedabad,Tier 1,Verified,680,2,69,387.86,Paytm,Android,0.945,0
USR01691,55+,Coimbatore,Tier 2,Verified,1909,1,42,306.63,PhonePe,Android,0.107,0
USR01692,25-34,Lucknow,Tier 2,Verified,1665,2,28,1357.37,Paytm,iOS,0.322,0
USR01693,25-34,Ahmedabad,Tier 1,Verified,1914,1,44,1038.73,PhonePe,Android,0.135,0
USR01694,35-44,Ahmedabad,Tier 1,Not Verified,1450,2,52,796.93,BHIM,Android,0.74,0
USR01695,25-34,Agra,Tier 2,Verified,747,1,31,425.55,GPay,iOS,0.262,0
USR01696,25-34,Amritsar,Tier 3,Verified,1905,1,31,231.87,GPay,Android,0.693,0
USR01697,18-24,Delhi,Tier 1,Verified,1641,2,46,767.44,WhatsApp Pay,Android,0.139,0
USR01698,18-24,Kanpur,Tier 2,Verified,1151,3,32,279.23,Amazon Pay,Android,0.584,0
USR01699,18-24,Ranchi,Tier 3,Verified,919,3,16,191.75,GPay,Android,0.47,0
USR01700,25-34,Lucknow,Tier 2,Verified,1540,1,28,816.94,GPay,Android,0.195,0
USR01701,35-44,Jalandhar,Tier 3,Verified,1709,1,17,154.23,GPay,Web,0.327,0
USR01702,18-24,Nashik,Tier 3,Verified,139,1,15,133.17,BHIM,Android,0.725,0
USR01703,18-24,Pune,Tier 1,Verified,1437,2,37,3294.3,GPay,Android,0.87,0
USR01704,25-34,Jodhpur,Tier 3,Verified,1056,1,26,332.48,PhonePe,Android,0.925,0
USR01705,35-44,Rajkot,Tier 2,Verified,1931,1,27,881.4,GPay,Web,0.161,0
USR01706,35-44,Nagpur,Tier 2,Verified,1822,1,17,594.8,Paytm,iOS,0.838,0
USR01707,25-34,Kanpur,Tier 2,Verified,103,2,27,356.02,GPay,Web,0.26,0
USR01708,35-44,Tiruchirappalli,Tier 3,Verified,1630,1,13,264.3,PhonePe,iOS,0.704,1
USR01709,18-24,Hubli,Tier 3,Not Verified,658,1,25,958.17,BHIM,iOS,0.26,0
USR01710,25-34,Varanasi,Tier 3,Not Verified,2210,1,17,635.59,PhonePe,Android,0.727,0
USR01711,25-34,Delhi,Tier 1,Not Verified,1629,2,40,366.23,Amazon Pay,Android,0.5,0
USR01712,25-34,Jaipur,Tier 2,Verified,1575,2,40,710.92,PhonePe,iOS,0.936,0
USR01713,25-34,Nagpur,Tier 2,Verified,849,1,34,1464.11,GPay,Android,0.48,0
USR01714,25-34,Kolkata,Tier 1,Verified,817,2,32,438.26,PhonePe,Android,0.157,0
USR01715,18-24,Ranchi,Tier 3,Verified,717,2,19,582.22,GPay,Android,0.14,0
USR01716,55+,Chandigarh,Tier 2,Not Verified,1369,1,25,708.55,GPay,Android,0.664,0
USR01717,35-44,Indore,Tier 2,Verified,2248,1,30,198.41,Amazon Pay,iOS,0.485,0
USR01718,55+,Delhi,Tier 1,Verified,1490,1,52,536.02,GPay,Android,0.113,0
USR01719,45-54,Mumbai,Tier 1,Verified,1624,1,44,755.47,GPay,iOS,0.298,0
USR01720,18-24,Visakhapatnam,Tier 2,Verified,1541,1,35,473.42,Paytm,iOS,0.897,0
USR01721,18-24,Kochi,Tier 2,Not Verified,2482,1,32,240.69,Paytm,iOS,0.991,0
USR01722,55+,Bengaluru,Tier 1,Verified,1061,4,46,1735.45,PhonePe,Web,0.64,0
USR01723,45-54,Rajkot,Tier 2,Not Verified,1621,2,34,1661.7,GPay,Android,0.975,0
USR01724,18-24,Kolkata,Tier 1,Verified,748,2,31,368.72,PhonePe,Android,0.896,0
USR01725,35-44,Ahmedabad,Tier 1,Verified,306,1,72,509.7,BHIM,Android,0.648,0
USR01726,55+,Patna,Tier 2,Verified,2123,2,46,291.4,GPay,Android,0.309,0
USR01727,25-34,Jodhpur,Tier 3,Not Verified,982,1,15,327.69,PhonePe,Android,0.783,0
USR01728,45-54,Hyderabad,Tier 1,Verified,1785,2,36,1472.15,GPay,Web,0.658,0
USR01729,35-44,Bhopal,Tier 2,Verified,2072,1,37,559.24,Paytm,Android,0.237,0
USR01730,18-24,Jodhpur,Tier 3,Verified,1005,3,18,417.98,BHIM,iOS,0.638,0
USR01731,55+,Tiruchirappalli,Tier 3,Verified,1376,1,17,143.45,Paytm,Android,0.386,0
USR01732,25-34,Mumbai,Tier 1,Not Verified,2163,2,33,2251.5,GPay,Android,0.473,0
USR01733,18-24,Mumbai,Tier 1,Not Verified,968,3,42,666.14,PhonePe,Android,0.398,0
USR01734,18-24,Mumbai,Tier 1,Verified,1047,3,56,1967.12,PhonePe,iOS,0.727,0
USR01735,18-24,Meerut,Tier 3,Verified,1592,2,13,320.58,PhonePe,Android,0.265,0
USR01736,25-34,Lucknow,Tier 2,Verified,2043,1,26,559.66,GPay,Android,0.273,0
USR01737,18-24,Bengaluru,Tier 1,Verified,866,1,68,1189.92,GPay,iOS,0.256,0
USR01738,35-44,Hyderabad,Tier 1,Verified,997,2,34,743.25,GPay,iOS,0.484,0
USR01739,35-44,Guwahati,Tier 3,Verified,839,1,13,523.54,GPay,Android,0.259,0
USR01740,25-34,Visakhapatnam,Tier 2,Verified,2391,1,28,476.21,Amazon Pay,Android,0.672,0
USR01741,35-44,Kochi,Tier 2,Verified,2000,1,27,351.71,GPay,Android,0.975,0
USR01742,25-34,Bengaluru,Tier 1,Verified,1958,1,11,1763.88,PhonePe,iOS,0.555,0
USR01743,35-44,Bengaluru,Tier 1,Verified,2004,1,22,567.15,PhonePe,Android,0.443,0
USR01744,18-24,Chennai,Tier 1,Verified,2467,2,61,857.34,GPay,Web,0.598,0
USR01745,55+,Amritsar,Tier 3,Verified,1929,1,14,274.91,PhonePe,Android,0.355,0
USR01746,55+,Nashik,Tier 3,Verified,324,1,12,225.87,GPay,Android,0.743,0
USR01747,45-54,Indore,Tier 2,Verified,806,1,31,795.77,BHIM,Android,0.875,0
USR01748,35-44,Jalandhar,Tier 3,Verified,2042,1,17,229.38,GPay,iOS,0.474,0
USR01749,25-34,Tiruchirappalli,Tier 3,Verified,1558,1,17,539.61,GPay,Android,0.377,0
USR01750,18-24,Lucknow,Tier 2,Verified,1704,3,29,366.48,BHIM,Android,0.993,0
USR01751,55+,Indore,Tier 2,Verified,2346,1,39,916.22,Paytm,Android,0.787,0
USR01752,35-44,Kolkata,Tier 1,Verified,2117,2,39,2325.78,PhonePe,Android,0.671,0
USR01753,25-34,Mumbai,Tier 1,Verified,1608,3,41,801.71,GPay,iOS,0.762,0
USR01754,35-44,Mumbai,Tier 1,Verified,1510,2,52,898.64,GPay,iOS,0.709,0
USR01755,45-54,Warangal,Tier 3,Verified,635,1,12,228.04,PhonePe,iOS,0.51,0
USR01756,25-34,Chennai,Tier 1,Verified,1043,2,59,733.43,Paytm,Android,0.957,0
USR01757,25-34,Jaipur,Tier 2,Verified,508,2,15,334.51,GPay,Android,0.68,0
USR01758,25-34,Pune,Tier 1,Verified,2430,4,30,563.8,WhatsApp Pay,iOS,0.172,0
USR01759,18-24,Pune,Tier 1,Verified,709,3,47,351.94,BHIM,Android,0.328,0
USR01760,25-34,Coimbatore,Tier 2,Not Verified,1597,2,30,822.3,GPay,Android,0.761,0
USR01761,35-44,Delhi,Tier 1,Verified,477,2,44,810.93,PhonePe,iOS,0.799,0
USR01762,35-44,Kanpur,Tier 2,Verified,1131,2,15,1852.37,Paytm,Android,0.937,0
USR01763,25-34,Visakhapatnam,Tier 2,Verified,56,4,30,159.48,BHIM,Android,0.835,1
USR01764,45-54,Lucknow,Tier 2,Verified,1741,2,15,251.07,BHIM,Android,0.689,0
USR01765,35-44,Bengaluru,Tier 1,Verified,752,1,64,209.75,GPay,Android,0.734,0
USR01766,45-54,Kanpur,Tier 2,Verified,2088,3,33,894.21,GPay,iOS,0.506,0
USR01767,55+,Bengaluru,Tier 1,Not Verified,853,1,30,504.85,PhonePe,Android,0.264,0
USR01768,25-34,Visakhapatnam,Tier 2,Verified,1704,1,32,443.31,BHIM,Android,0.922,0
USR01769,25-34,Warangal,Tier 3,Verified,710,1,13,1168.43,PhonePe,iOS,0.177,0
USR01770,35-44,Ranchi,Tier 3,Verified,1431,1,15,823.99,PhonePe,Android,0.311,0
USR01771,18-24,Kochi,Tier 2,Verified,442,1,19,337.95,Amazon Pay,Android,0.339,0
USR01772,25-34,Mumbai,Tier 1,Verified,426,1,38,224.68,GPay,Android,0.813,0
USR01773,45-54,Coimbatore,Tier 2,Verified,1118,3,22,496.38,Amazon Pay,iOS,0.526,0
USR01774,55+,Amritsar,Tier 3,Verified,1408,1,20,527.02,BHIM,iOS,0.901,0
USR01775,35-44,Hyderabad,Tier 1,Verified,1509,2,35,703.17,Amazon Pay,Android,0.441,0
USR01776,25-34,Bhopal,Tier 2,Not Verified,1382,3,40,347.47,BHIM,Android,0.103,0
USR01777,35-44,Patna,Tier 2,Not Verified,598,1,22,809.5,Amazon Pay,Android,0.211,0
USR01778,45-54,Rajkot,Tier 2,Verified,1048,1,34,1170.85,Amazon Pay,Android,0.657,0
USR01779,45-54,Vadodara,Tier 2,Verified,2139,1,25,267.24,Paytm,iOS,0.269,0
USR01780,25-34,Chandigarh,Tier 2,Verified,1349,1,27,207.82,GPay,Android,0.424,1
USR01781,25-34,Kolkata,Tier 1,Verified,1849,1,35,2492.66,BHIM,iOS,0.536,0
USR01782,35-44,Delhi,Tier 1,Verified,1456,1,71,1039.33,GPay,Android,0.938,0
USR01783,18-24,Warangal,Tier 3,Verified,441,2,27,236.33,PhonePe,Web,0.364,0
USR01784,25-34,Bengaluru,Tier 1,Verified,2160,3,54,419.09,GPay,Android,0.806,0
USR01785,45-54,Mumbai,Tier 1,Verified,553,1,36,1625.1,PhonePe,Android,0.178,0
USR01786,35-44,Aurangabad,Tier 3,Verified,1942,1,18,216.17,PhonePe,Web,0.502,0
USR01787,25-34,Hyderabad,Tier 1,Verified,1026,1,37,682.54,BHIM,Android,0.778,0
USR01788,45-54,Ranchi,Tier 3,Verified,462,1,13,328.25,Amazon Pay,Android,0.744,0
USR01789,25-34,Indore,Tier 2,Verified,1367,3,23,228.81,Paytm,iOS,0.79,0
USR01790,25-34,Chennai,Tier 1,Not Verified,1980,4,54,445.44,PhonePe,Android,0.704,0
USR01791,18-24,Varanasi,Tier 3,Verified,2219,2,25,342.59,GPay,iOS,0.543,0
USR01792,18-24,Bhopal,Tier 2,Verified,946,3,30,304.15,GPay,Android,0.79,0
USR01793,25-34,Surat,Tier 2,Verified,1435,1,16,413.97,PhonePe,Web,0.746,0
USR01794,18-24,Amritsar,Tier 3,Verified,2331,4,18,485.87,PhonePe,iOS,0.493,0
USR01795,25-34,Chennai,Tier 1,Not Verified,503,1,32,1114.38,GPay,Android,0.2,0
USR01796,25-34,Solapur,Tier 3,Verified,800,2,15,127.71,Amazon Pay,iOS,0.204,0
USR01797,25-34,Chandigarh,Tier 2,Verified,1313,4,28,223.11,PhonePe,Android,0.619,1
USR01798,25-34,Mumbai,Tier 1,Verified,2446,2,39,355.07,PhonePe,iOS,0.862,0
USR01799,18-24,Kolkata,Tier 1,Verified,1525,2,38,1018.95,PhonePe,Android,0.941,0
USR01800,25-34,Hyderabad,Tier 1,Verified,466,1,49,1644.16,PhonePe,Android,0.584,0
USR01801,18-24,Kanpur,Tier 2,Not Verified,1245,3,41,1101.85,BHIM,iOS,0.55,0
USR01802,35-44,Agra,Tier 2,Verified,1190,1,2,1341.03,Paytm,Android,0.699,0
USR01803,35-44,Rajkot,Tier 2,Verified,170,2,32,1957.57,Paytm,Android,0.378,0
USR01804,18-24,Delhi,Tier 1,Verified,1150,4,50,889.06,PhonePe,Android,0.736,0
USR01805,18-24,Hyderabad,Tier 1,Verified,2057,1,53,361.12,Paytm,Android,0.97,0
USR01806,25-34,Madurai,Tier 3,Verified,1394,1,16,230.06,WhatsApp Pay,Android,0.745,0
USR01807,45-54,Indore,Tier 2,Verified,951,2,33,471.68,BHIM,iOS,0.147,0
USR01808,35-44,Kanpur,Tier 2,Verified,2026,2,32,533.88,GPay,iOS,0.369,0
USR01809,18-24,Indore,Tier 2,Verified,682,4,33,271.84,GPay,Web,0.593,0
USR01810,25-34,Ahmedabad,Tier 1,Verified,1456,2,46,959.57,Paytm,Android,0.452,0
USR01811,18-24,Visakhapatnam,Tier 2,Verified,1186,2,26,1155.66,GPay,iOS,0.276,0
USR01812,18-24,Pune,Tier 1,Verified,428,1,64,1008.26,GPay,Android,0.777,0
USR01813,35-44,Kochi,Tier 2,Verified,251,3,25,706.53,GPay,Android,0.739,0
USR01814,55+,Bengaluru,Tier 1,Verified,2394,1,33,1212.18,Amazon Pay,iOS,0.726,0
USR01815,45-54,Bengaluru,Tier 1,Verified,889,1,48,584.6,Paytm,Android,0.774,0
USR01816,55+,Mumbai,Tier 1,Verified,1513,2,33,1288.07,GPay,Android,0.618,0
USR01817,25-34,Bengaluru,Tier 1,Verified,1572,4,20,1365.48,BHIM,Android,0.484,0
USR01818,18-24,Indore,Tier 2,Verified,260,1,29,1257.47,GPay,Android,0.977,0
USR01819,18-24,Jodhpur,Tier 3,Verified,510,4,21,461.85,BHIM,iOS,0.685,0
USR01820,25-34,Guwahati,Tier 3,Verified,1684,1,21,559.37,WhatsApp Pay,Android,0.207,0
USR01821,25-34,Visakhapatnam,Tier 2,Verified,2471,4,36,291.68,GPay,iOS,0.688,0
USR01822,25-34,Rajkot,Tier 2,Verified,397,2,41,766.53,BHIM,iOS,0.878,0
USR01823,35-44,Hubli,Tier 3,Not Verified,1853,1,25,287.31,GPay,Android,0.208,0
USR01824,25-34,Ahmedabad,Tier 1,Verified,2117,1,32,617.15,PhonePe,Android,0.628,0
USR01825,25-34,Ahmedabad,Tier 1,Verified,1151,2,44,811.4,GPay,Web,0.185,0
USR01826,35-44,Patna,Tier 2,Verified,2013,4,22,514.44,GPay,Android,0.732,0
USR01827,18-24,Kanpur,Tier 2,Verified,437,1,33,554.3,BHIM,Android,0.742,0
USR01828,18-24,Coimbatore,Tier 2,Verified,787,1,23,384.55,PhonePe,Android,0.731,0
USR01829,25-34,Chandigarh,Tier 2,Verified,2227,2,32,533.49,GPay,Android,0.577,0
USR01830,18-24,Meerut,Tier 3,Not Verified,2425,2,4,460.58,GPay,Android,0.837,0
USR01831,45-54,Hyderabad,Tier 1,Verified,510,1,59,1222.06,GPay,Android,0.639,0
USR01832,35-44,Coimbatore,Tier 2,Verified,1861,3,37,628.59,PhonePe,Android,0.211,0
USR01833,25-34,Nagpur,Tier 2,Verified,690,1,29,763.51,PhonePe,iOS,0.331,0
USR01834,25-34,Delhi,Tier 1,Not Verified,540,2,53,459.2,Paytm,iOS,0.427,0
USR01835,55+,Pune,Tier 1,Verified,30,1,55,2260.43,GPay,Web,0.142,0
USR01836,25-34,Chennai,Tier 1,Verified,2217,1,59,1068.98,PhonePe,Android,0.619,0
USR01837,18-24,Aurangabad,Tier 3,Verified,1472,2,21,238.81,GPay,Android,0.56,0
USR01838,25-34,Warangal,Tier 3,Verified,213,1,21,502.47,Amazon Pay,Android,0.269,0
USR01839,18-24,Hyderabad,Tier 1,Verified,579,2,47,432.94,GPay,Android,0.294,0
USR01840,45-54,Bengaluru,Tier 1,Verified,1758,1,55,716.49,GPay,Web,0.329,0
USR01841,18-24,Indore,Tier 2,Verified,698,1,26,1282.12,BHIM,Android,0.175,0
USR01842,18-24,Pune,Tier 1,Verified,616,2,47,786.55,GPay,Android,0.164,0
USR01843,45-54,Surat,Tier 2,Not Verified,819,2,25,595.31,PhonePe,Android,0.607,0
USR01844,25-34,Coimbatore,Tier 2,Verified,701,1,36,904.44,WhatsApp Pay,Web,0.238,0
USR01845,25-34,Amritsar,Tier 3,Verified,1582,1,26,363.31,Amazon Pay,iOS,0.643,0
USR01846,35-44,Delhi,Tier 1,Verified,2206,1,33,470.72,Amazon Pay,Android,0.594,0
USR01847,25-34,Delhi,Tier 1,Verified,1516,3,27,1066.59,PhonePe,iOS,0.8,0
USR01848,45-54,Kochi,Tier 2,Verified,954,1,43,365.41,GPay,Android,0.188,0
USR01849,25-34,Nagpur,Tier 2,Verified,1580,4,28,812.85,PhonePe,Android,0.804,0
USR01850,45-54,Aurangabad,Tier 3,Not Verified,1285,2,22,198.26,GPay,Android,0.826,0
USR01851,18-24,Jalandhar,Tier 3,Not Verified,2373,3,19,252.95,GPay,Android,0.596,0
USR01852,35-44,Mumbai,Tier 1,Verified,729,1,62,698.54,Amazon Pay,Android,0.777,0
USR01853,35-44,Kochi,Tier 2,Verified,2207,2,35,116.06,GPay,Android,0.894,0
USR01854,35-44,Bengaluru,Tier 1,Verified,1091,1,37,450.5,GPay,Android,0.562,0
USR01855,18-24,Guwahati,Tier 3,Verified,614,1,26,165.83,PhonePe,Android,0.762,0
USR01856,25-34,Tiruchirappalli,Tier 3,Verified,1546,2,19,302.14,Paytm,Web,0.324,0
USR01857,25-34,Rajkot,Tier 2,Verified,1905,1,39,359.84,GPay,Android,0.988,0
USR01858,25-34,Chennai,Tier 1,Not Verified,1159,4,50,468.92,PhonePe,Android,0.569,0
USR01859,25-34,Hyderabad,Tier 1,Verified,1280,2,36,611.56,PhonePe,iOS,0.178,0
USR01860,18-24,Kolkata,Tier 1,Verified,399,2,43,1139.98,PhonePe,Web,0.169,0
USR01861,35-44,Lucknow,Tier 2,Verified,706,2,32,756.18,Paytm,Android,0.176,0
USR01862,35-44,Ahmedabad,Tier 1,Verified,73,4,23,1077.17,BHIM,Android,0.482,0
USR01863,35-44,Tiruchirappalli,Tier 3,Verified,588,1,8,380.7,PhonePe,Android,0.564,0
USR01864,55+,Delhi,Tier 1,Verified,1690,1,29,2054.18,Paytm,Android,0.271,0
USR01865,35-44,Jaipur,Tier 2,Verified,1770,2,32,323.52,GPay,Android,0.775,0
USR01866,25-34,Rajkot,Tier 2,Verified,2193,2,20,1013.85,GPay,Android,0.138,0
USR01867,25-34,Kanpur,Tier 2,Verified,2174,3,33,1568.34,PhonePe,Android,0.257,0
USR01868,35-44,Kanpur,Tier 2,Verified,2134,1,29,485.92,Paytm,iOS,0.146,0
USR01869,18-24,Kanpur,Tier 2,Verified,1558,4,39,623.64,GPay,Android,0.404,0
USR01870,35-44,Delhi,Tier 1,Verified,1218,1,1,649.01,GPay,iOS,0.364,0
USR01871,25-34,Pune,Tier 1,Verified,920,3,40,1346.07,PhonePe,Android,0.936,0
USR01872,18-24,Mumbai,Tier 1,Verified,1926,3,40,1415.2,PhonePe,Android,0.864,0
USR01873,55+,Jaipur,Tier 2,Verified,1915,1,19,1584.36,GPay,Android,0.419,1
USR01874,18-24,Varanasi,Tier 3,Verified,792,1,20,217.64,Paytm,Android,0.108,0
USR01875,45-54,Nagpur,Tier 2,Verified,377,2,34,699.88,Paytm,Android,0.909,0
USR01876,45-54,Varanasi,Tier 3,Verified,2026,1,21,246.34,PhonePe,Android,0.793,0
USR01877,18-24,Ahmedabad,Tier 1,Verified,1649,1,70,796.49,WhatsApp Pay,Android,0.428,0
USR01878,25-34,Coimbatore,Tier 2,Verified,1133,1,27,522.95,GPay,Android,0.495,0
USR01879,35-44,Bengaluru,Tier 1,Verified,602,1,46,294.06,GPay,iOS,0.491,0
USR01880,45-54,Meerut,Tier 3,Verified,842,1,16,355.3,GPay,iOS,0.356,0
USR01881,55+,Patna,Tier 2,Verified,1386,3,29,1044.77,BHIM,iOS,0.244,0
USR01882,25-34,Nashik,Tier 3,Not Verified,1118,1,24,265.59,PhonePe,iOS,0.54,0
USR01883,18-24,Surat,Tier 2,Not Verified,551,1,30,162.58,PhonePe,Android,0.788,0
USR01884,18-24,Coimbatore,Tier 2,Verified,1622,1,29,228.93,Paytm,Android,0.962,0
USR01885,35-44,Guwahati,Tier 3,Verified,667,1,14,1005.81,Paytm,Android,0.112,0
USR01886,35-44,Jodhpur,Tier 3,Verified,1431,1,21,493.72,BHIM,Android,0.637,1
USR01887,35-44,Vadodara,Tier 2,Verified,1215,1,24,599.78,GPay,Android,0.174,0
USR01888,18-24,Agra,Tier 2,Verified,654,2,24,335.68,GPay,Android,0.268,0
USR01889,25-34,Lucknow,Tier 2,Verified,1109,4,24,654.66,GPay,iOS,0.323,0
USR01890,18-24,Hyderabad,Tier 1,Verified,1971,2,60,2554.77,WhatsApp Pay,iOS,0.829,0
USR01891,25-34,Coimbatore,Tier 2,Verified,772,1,22,275.63,WhatsApp Pay,Android,0.869,0
USR01892,25-34,Guwahati,Tier 3,Verified,969,1,12,222.97,GPay,Web,0.461,0
USR01893,18-24,Mysuru,Tier 3,Verified,628,1,11,256.87,PhonePe,Android,0.655,0
USR01894,25-34,Jaipur,Tier 2,Verified,1587,1,28,309.19,WhatsApp Pay,Android,0.376,0
USR01895,45-54,Mysuru,Tier 3,Not Verified,938,1,21,608.85,BHIM,Android,0.531,0
USR01896,55+,Surat,Tier 2,Verified,241,1,33,787.02,Paytm,Android,0.342,0
USR01897,45-54,Jalandhar,Tier 3,Verified,1742,1,11,588.7,GPay,Web,0.906,0
USR01898,25-34,Jaipur,Tier 2,Verified,243,2,33,638.48,BHIM,Android,0.389,0
USR01899,25-34,Visakhapatnam,Tier 2,Verified,442,1,30,2085.3,PhonePe,Web,0.327,0
USR01900,35-44,Kolkata,Tier 1,Verified,1276,1,43,623.88,GPay,iOS,0.702,0
USR01901,18-24,Kochi,Tier 2,Verified,563,1,41,681.79,PhonePe,Android,0.767,0
USR01902,35-44,Madurai,Tier 3,Verified,2442,2,26,705.17,Paytm,Android,0.434,0
USR01903,18-24,Mysuru,Tier 3,Not Verified,2423,1,28,404.76,GPay,Android,0.898,0
USR01904,35-44,Tiruchirappalli,Tier 3,Verified,2495,1,13,328.67,WhatsApp Pay,iOS,0.628,0
USR01905,45-54,Hyderabad,Tier 1,Not Verified,820,2,62,499.09,PhonePe,iOS,0.933,0
USR01906,25-34,Kolkata,Tier 1,Verified,1264,2,48,729.58,PhonePe,Android,0.991,0
USR01907,25-34,Tiruchirappalli,Tier 3,Verified,659,1,17,144.04,WhatsApp Pay,Android,0.273,0
USR01908,18-24,Visakhapatnam,Tier 2,Verified,2325,4,37,819.1,WhatsApp Pay,iOS,0.905,0
USR01909,18-24,Delhi,Tier 1,Not Verified,1816,1,27,442.52,Amazon Pay,Android,0.477,0
USR01910,45-54,Mumbai,Tier 1,Not Verified,713,2,52,202.78,Amazon Pay,Web,0.727,0
USR01911,18-24,Mumbai,Tier 1,Verified,2349,1,41,868.18,PhonePe,Android,0.975,0
USR01912,18-24,Chandigarh,Tier 2,Verified,1658,1,24,271.96,BHIM,iOS,0.579,0
USR01913,18-24,Delhi,Tier 1,Verified,707,1,63,605.6,PhonePe,Android,0.558,0
USR01914,35-44,Patna,Tier 2,Not Verified,1671,2,30,353.71,GPay,Android,0.286,1
USR01915,25-34,Solapur,Tier 3,Not Verified,922,2,21,345.41,Paytm,Android,0.108,0
USR01916,25-34,Ahmedabad,Tier 1,Verified,2093,2,1,596.51,Amazon Pay,Android,0.573,0
USR01917,55+,Mysuru,Tier 3,Not Verified,1243,2,17,128.35,PhonePe,Android,0.597,0
USR01918,45-54,Jaipur,Tier 2,Verified,2215,1,33,525.72,GPay,Android,0.135,0
USR01919,18-24,Varanasi,Tier 3,Verified,1167,3,20,247.7,PhonePe,Android,0.343,0
USR01920,18-24,Surat,Tier 2,Verified,1049,4,13,279.87,PhonePe,Android,0.289,0
